집계일자,영업소코드,영업소명,입출구구분코드,입출구명,TCS하이패스구분코드,TCS하이패스명,고속도로운영기관구분코드,고속도로운영기관명,영업형태구분코드,영업형태명,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
"2023-09-26","063 ","토평","1","출구","2","hi-pass","00","한국도로공사","1","개방식",7530,297,205,379,366,449,9226
"2023-09-26","065 ","판교","0","입구","1","TCS","00","한국도로공사","1","개방식",2217,45,46,65,22,254,2649
"2023-09-26","065 ","판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",38824,476,2603,179,190,1649,43921
"2023-09-26","065 ","판교","1","출구","1","TCS","00","한국도로공사","1","개방식",2908,55,82,68,30,321,3464
"2023-09-26","065 ","판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",40772,469,2449,192,324,1731,45937
"2023-09-26","520 ","평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1407,97,426,326,119,6,2381
"2023-09-26","520 ","평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",16764,869,1203,1101,1542,698,22177
"2023-09-26","520 ","평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1227,85,427,326,110,136,2311
"2023-09-26","520 ","평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",15130,844,1209,1100,1682,649,20614
"2023-09-26","741 ","평택고덕","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",852,27,102,93,26,9,1109
"2023-09-26","741 ","평택고덕","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",10069,206,1181,246,633,612,12947
"2023-09-26","741 ","평택고덕","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",600,23,84,80,18,120,925
"2023-09-26","741 ","평택고덕","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9964,233,1174,264,653,605,12893
"2023-09-26","066 ","하남","0","입구","1","TCS","00","한국도로공사","1","개방식",907,70,63,41,14,132,1227
"2023-09-26","066 ","하남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",13972,463,163,166,142,737,15643
"2023-09-26","066 ","하남","1","출구","1","TCS","00","한국도로공사","1","개방식",843,65,63,30,8,116,1125
"2023-09-26","066 ","하남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",13304,428,138,156,163,722,14911
"2023-09-27","191 ","경기광주","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",835,43,81,53,15,29,1056
"2023-09-27","191 ","경기광주","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12458,647,447,294,196,758,14800
"2023-09-27","191 ","경기광주","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",839,43,87,36,11,130,1146
"2023-09-27","191 ","경기광주","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",13423,662,381,208,197,823,15694
"2023-09-27","192 ","곤지암","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",966,62,219,169,28,19,1463
"2023-09-27","192 ","곤지암","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14531,1044,445,815,438,751,18024
"2023-09-27","192 ","곤지암","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",929,58,230,158,32,140,1547
"2023-09-27","192 ","곤지암","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",14734,1122,487,836,513,778,18470
"2023-09-27","062 ","구리남양주","0","입구","1","TCS","00","한국도로공사","1","개방식",6739,248,370,306,111,854,8628
"2023-09-27","062 ","구리남양주","0","입구","2","hi-pass","00","한국도로공사","1","개방식",79485,2345,1585,1348,1294,3957,90014
"2023-09-27","062 ","구리남양주","1","출구","1","TCS","00","한국도로공사","1","개방식",6327,230,410,376,111,955,8409
"2023-09-27","062 ","구리남양주","1","출구","2","hi-pass","00","한국도로공사","1","개방식",89230,2766,1787,1988,1888,5291,102950
"2023-09-27","254 ","군자","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",3467,123,409,430,133,36,4598
"2023-09-27","254 ","군자","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",43743,1533,1163,1165,2377,2240,52221
"2023-09-27","254 ","군자","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2844,108,407,484,132,337,4312
"2023-09-27","254 ","군자","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",36232,1341,928,1108,2470,1978,44057
"2023-09-27","215 ","군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",935,30,68,28,10,11,1082
"2023-09-27","215 ","군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14046,340,262,128,167,816,15759
"2023-09-27","215 ","군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",880,36,76,45,14,106,1157
"2023-09-27","215 ","군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12913,355,227,124,221,714,14554
"2023-09-27","105 ","기흥","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",925,15,39,40,14,7,1040
"2023-09-27","105 ","기흥","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",15694,224,499,262,91,799,17569
"2023-09-27","105 ","기흥","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",738,10,31,31,9,112,931
"2023-09-27","105 ","기흥","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",15535,234,655,198,117,781,17520
"2023-09-27","528 ","기흥동탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1391,20,64,49,29,12,1565
"2023-09-27","528 ","기흥동탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",24208,356,2722,379,353,1011,29029
"2023-09-27","528 ","기흥동탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1293,20,58,62,37,164,1634
"2023-09-27","528 ","기흥동탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",20486,334,2453,325,281,1069,24948
"2023-09-27","068 ","김포","0","입구","1","TCS","00","한국도로공사","1","개방식",7145,273,523,326,162,940,9369
"2023-09-27","068 ","김포","0","입구","2","hi-pass","00","한국도로공사","1","개방식",72514,2077,1153,1148,2517,4188,83597
"2023-09-27","068 ","김포","1","출구","1","TCS","00","한국도로공사","1","개방식",8116,340,588,582,398,1127,11151
"2023-09-27","068 ","김포","1","출구","2","hi-pass","00","한국도로공사","1","개방식",84908,2409,1174,1189,2266,5208,97154
"2023-09-27","742 ","남사진위","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",656,10,174,183,30,2,1055
"2023-09-27","742 ","남사진위","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",16399,358,608,642,311,623,18941
"2023-09-27","742 ","남사진위","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",539,20,87,170,26,58,900
"2023-09-27","742 ","남사진위","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7652,307,474,621,340,406,9800
"2023-09-27","543 ","남안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",900,66,279,272,56,4,1577
"2023-09-27","543 ","남안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13583,750,546,1018,1137,613,17647
"2023-09-27","543 ","남안성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",940,49,311,230,58,125,1713
"2023-09-27","543 ","남안성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12090,694,523,956,1291,525,16079
"2023-09-27","053 ","남인천","0","입구","1","TCS","00","한국도로공사","1","개방식",2814,63,123,100,59,404,3563
"2023-09-27","053 ","남인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",36782,774,594,349,838,2160,41497
"2023-09-27","053 ","남인천","1","출구","1","TCS","00","한국도로공사","1","개방식",3275,65,128,150,59,442,4119
"2023-09-27","053 ","남인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",40946,852,750,459,1019,2412,46438
"2023-09-27","069 ","대왕판교","0","입구","1","TCS","00","한국도로공사","1","개방식",166,1,1,0,0,12,180
"2023-09-27","069 ","대왕판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",2773,25,23,0,0,99,2920
"2023-09-27","069 ","대왕판교","1","출구","1","TCS","00","한국도로공사","1","개방식",327,9,0,0,0,37,373
"2023-09-27","069 ","대왕판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",5653,52,19,0,0,193,5917
"2023-09-27","214 ","동군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",270,2,53,56,11,0,392
"2023-09-27","214 ","동군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5976,235,143,255,132,321,7062
"2023-09-27","214 ","동군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",361,17,47,74,9,49,557
"2023-09-27","214 ","동군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",5541,262,147,178,207,306,6641
"2023-09-27","190 ","동서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",5559,134,481,336,68,68,6646
"2023-09-27","190 ","동서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",80120,2701,2014,1343,1339,2870,90387
"2023-09-27","190 ","동서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",4307,138,388,402,78,545,5858
"2023-09-27","190 ","동서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",55902,2697,2104,1839,1627,2587,66756
"2023-09-27","102 ","동수원","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1884,38,64,36,15,27,2064
"2023-09-27","102 ","동수원","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",39208,440,1285,123,180,1876,43112
"2023-09-27","102 ","동수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2208,48,53,40,9,332,2690
"2023-09-27","102 ","동수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",33420,402,1066,129,124,1833,36974
"2023-09-27","171 ","마성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",419,8,25,11,0,4,467
"2023-09-27","171 ","마성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7587,126,316,104,33,318,8484
"2023-09-27","171 ","마성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",619,20,34,16,3,73,765
"2023-09-27","171 ","마성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10106,213,292,122,43,487,11263
"2023-09-27","281 ","매송","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",829,36,38,18,5,7,933
"2023-09-27","281 ","매송","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12065,218,207,116,165,581,13352
"2023-09-27","281 ","매송","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",643,29,51,31,4,82,840
"2023-09-27","281 ","매송","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8274,200,188,94,132,489,9377
"2023-09-27","283 ","발안","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1201,48,164,87,26,45,1571
"2023-09-27","283 ","발안","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",10802,473,248,364,571,600,13058
"2023-09-27","283 ","발안","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",811,43,124,111,38,125,1252
"2023-09-27","283 ","발안","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10735,443,222,329,604,589,12922
"2023-09-27","213 ","부곡","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",373,13,56,77,29,7,555
"2023-09-27","213 ","부곡","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7347,173,112,124,957,424,9137
"2023-09-27","213 ","부곡","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",304,14,45,82,26,68,539
"2023-09-27","213 ","부곡","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",5432,149,90,80,1071,355,7177
"2023-09-27","212 ","북수원","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1751,45,117,77,21,22,2033
"2023-09-27","212 ","북수원","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",28040,587,628,297,441,1319,31312
"2023-09-27","212 ","북수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1121,45,74,97,22,164,1523
"2023-09-27","212 ","북수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",18035,444,552,279,452,911,20673
"2023-09-27","282 ","비봉","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",848,37,128,73,24,20,1130
"2023-09-27","282 ","비봉","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12255,375,275,284,516,571,14276
"2023-09-27","282 ","비봉","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",932,41,118,78,26,119,1314
"2023-09-27","282 ","비봉","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",11616,404,267,277,565,570,13699
"2023-09-27","253 ","서서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",6866,154,467,369,85,85,8026
"2023-09-27","253 ","서서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",98813,2231,1430,1628,1936,4348,110386
"2023-09-27","253 ","서서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",6497,186,479,531,135,859,8687
"2023-09-27","253 ","서서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",88996,2487,1585,2221,2692,4426,102407
"2023-09-27","255 ","서안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",2141,80,198,164,35,51,2669
"2023-09-27","255 ","서안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",34706,1225,589,777,782,1887,39966
"2023-09-27","255 ","서안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2061,97,265,161,49,295,2928
"2023-09-27","255 ","서안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",34189,1331,659,929,831,1923,39862
"2023-09-27","542 ","서안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",838,21,251,286,39,13,1448
"2023-09-27","542 ","서안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13260,456,560,1156,679,646,16757
"2023-09-27","542 ","서안성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",820,27,297,288,37,111,1580
"2023-09-27","542 ","서안성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10468,527,571,1217,891,520,14194
"2023-09-27","101 ","서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",7434,122,314,233,45,61,8209
"2023-09-27","101 ","서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",87347,2195,10218,1538,672,3287,105257
"2023-09-27","101 ","서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",6129,195,282,329,59,681,7675
"2023-09-27","101 ","서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",83731,2746,10332,1883,966,3608,103266
"2023-09-27","194 ","서이천","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",449,38,162,165,19,5,838
"2023-09-27","194 ","서이천","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7025,918,681,892,380,384,10280
"2023-09-27","194 ","서이천","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",529,77,185,181,30,82,1084
"2023-09-27","194 ","서이천","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8032,1146,564,832,505,463,11542
"2023-09-27","285 ","서평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1588,46,243,296,83,7,2263
"2023-09-27","285 ","서평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",16755,462,681,1071,2808,757,22534
"2023-09-27","285 ","서평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",780,47,268,265,82,100,1542
"2023-09-27","285 ","서평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7515,376,528,967,2437,453,12276
"2023-09-27","061 ","성남","0","입구","1","TCS","00","한국도로공사","1","개방식",5400,183,347,302,82,734,7048
"2023-09-27","061 ","성남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",85110,2379,1951,1382,1199,4328,96349
"2023-09-27","061 ","성남","1","출구","1","TCS","00","한국도로공사","1","개방식",4994,162,305,354,112,692,6619
"2023-09-27","061 ","성남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",82443,2284,1912,1384,1518,4339,93880
"2023-09-27","541 ","송탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1115,31,165,166,17,6,1500
"2023-09-27","541 ","송탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",9897,452,432,577,575,563,12496
"2023-09-27","541 ","송탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",714,33,207,120,27,112,1213
"2023-09-27","541 ","송탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8477,453,441,560,565,557,11053
"2023-09-27","103 ","수원신갈","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",2260,74,152,151,25,25,2687
"2023-09-27","103 ","수원신갈","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",38944,1350,2585,845,460,1713,45897
"2023-09-27","103 ","수원신갈","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2075,74,152,185,21,262,2769
"2023-09-27","103 ","수원신갈","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",37230,1364,2572,967,529,1726,44388
"2023-09-27","743 ","시화","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",699,74,181,102,33,11,1100
"2023-09-27","743 ","시화","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",4985,326,180,363,474,269,6597
"2023-09-27","743 ","시화","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",386,34,112,94,28,53,707
"2023-09-27","743 ","시화","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",3320,201,158,283,440,168,4570
"2023-09-27","067 ","시흥","0","입구","1","TCS","00","한국도로공사","1","개방식",5644,145,350,300,85,746,7270
"2023-09-27","067 ","시흥","0","입구","2","hi-pass","00","한국도로공사","1","개방식",80043,1771,1221,1137,1310,4038,89520
"2023-09-27","067 ","시흥","1","출구","1","TCS","00","한국도로공사","1","개방식",4517,144,368,355,130,599,6113
"2023-09-27","067 ","시흥","1","출구","2","hi-pass","00","한국도로공사","1","개방식",63198,1695,1212,1334,1552,3366,72357
"2023-09-27","729 ","신둔","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",1223,152,30,0,0,79,1484
"2023-09-27","729 ","신둔","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",189,12,2,0,0,11,214
"2023-09-27","256 ","안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1007,28,39,21,3,10,1108
"2023-09-27","256 ","안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14730,361,209,115,122,994,16531
"2023-09-27","256 ","안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1255,37,41,34,17,194,1578
"2023-09-27","256 ","안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17269,365,236,151,128,1199,19348
"2023-09-27","106 ","오산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1557,67,250,181,28,25,2108
"2023-09-27","106 ","오산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",22843,1523,1243,858,508,1247,28222
"2023-09-27","106 ","오산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1927,112,256,218,66,270,2849
"2023-09-27","106 ","오산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",18298,1454,1180,899,548,1076,23455
"2023-09-27","011 ","인천","0","입구","1","TCS","00","한국도로공사","1","개방식",5834,224,283,308,241,870,7760
"2023-09-27","011 ","인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",68405,1593,642,814,2088,4246,77788
"2023-09-27","011 ","인천","1","출구","1","TCS","00","한국도로공사","1","개방식",6831,222,439,410,240,938,9080
"2023-09-27","011 ","인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",71683,1687,675,869,2108,4487,81509
"2023-09-27","064 ","청계","0","입구","1","TCS","00","한국도로공사","1","개방식",4638,207,140,188,75,671,5919
"2023-09-27","064 ","청계","0","입구","2","hi-pass","00","한국도로공사","1","개방식",70862,1524,1798,733,1166,3774,79857
"2023-09-27","064 ","청계","1","출구","1","TCS","00","한국도로공사","1","개방식",4728,127,243,162,62,703,6025
"2023-09-27","064 ","청계","1","출구","2","hi-pass","00","한국도로공사","1","개방식",72361,1606,2116,765,1074,3889,81811
"2023-09-27","540 ","청북","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",931,57,311,226,51,7,1583
"2023-09-27","540 ","청북","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",10549,594,477,834,867,520,13841
"2023-09-27","540 ","청북","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1016,61,294,266,61,134,1832
"2023-09-27","540 ","청북","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12195,620,532,802,1126,599,15874
"2023-09-27","063 ","토평","0","입구","1","TCS","00","한국도로공사","1","개방식",1814,38,111,38,19,239,2259
"2023-09-27","063 ","토평","0","입구","2","hi-pass","00","한국도로공사","1","개방식",19189,515,217,283,353,1076,21633
"2023-09-27","063 ","토평","1","출구","1","TCS","00","한국도로공사","1","개방식",712,19,55,32,15,88,921
"2023-09-27","063 ","토평","1","출구","2","hi-pass","00","한국도로공사","1","개방식",9072,277,214,251,320,577,10711
"2023-09-27","065 ","판교","0","입구","1","TCS","00","한국도로공사","1","개방식",1979,43,32,58,23,266,2401
"2023-09-27","065 ","판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",37357,445,2575,207,205,1597,42386
"2023-09-27","065 ","판교","1","출구","1","TCS","00","한국도로공사","1","개방식",2648,39,71,65,7,278,3108
"2023-09-27","065 ","판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",38410,409,2438,195,159,1622,43233
"2023-09-27","520 ","평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1875,75,317,248,69,19,2603
"2023-09-27","520 ","평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",21520,628,865,731,1134,853,25731
"2023-09-27","520 ","평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1394,49,307,217,71,149,2187
"2023-09-27","520 ","평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17733,658,1019,780,1280,738,22208
"2023-09-27","741 ","평택고덕","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1102,18,65,53,22,13,1273
"2023-09-27","741 ","평택고덕","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",11621,176,1174,170,393,711,14245
"2023-09-27","741 ","평택고덕","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",754,22,59,43,20,139,1037
"2023-09-27","741 ","평택고덕","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10787,202,1180,175,440,610,13394
"2023-09-27","066 ","하남","0","입구","1","TCS","00","한국도로공사","1","개방식",1105,72,63,34,17,151,1442
"2023-09-27","066 ","하남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",14583,417,163,136,123,774,16196
"2023-09-27","066 ","하남","1","출구","1","TCS","00","한국도로공사","1","개방식",1096,42,43,21,12,135,1349
"2023-09-27","066 ","하남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",15313,365,138,139,120,752,16827
"2023-09-28","191 ","경기광주","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1110,11,14,2,2,9,1148
"2023-09-28","191 ","경기광주","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13320,187,222,35,9,464,14237
"2023-09-28","191 ","경기광주","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",917,9,14,4,0,82,1026
"2023-09-28","191 ","경기광주","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",10185,162,208,26,16,418,11015
"2023-09-28","192 ","곤지암","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1013,16,27,19,3,4,1082
"2023-09-28","192 ","곤지암","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12974,274,163,195,49,472,14127
"2023-09-28","192 ","곤지암","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1227,19,27,24,2,121,1420
"2023-09-28","192 ","곤지암","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",18240,283,181,194,68,568,19534
"2023-09-28","062 ","구리남양주","0","입구","1","TCS","00","한국도로공사","1","개방식",6763,70,42,42,10,442,7369
"2023-09-28","062 ","구리남양주","0","입구","2","hi-pass","00","한국도로공사","1","개방식",98716,744,779,329,223,3608,104399
"2023-09-28","062 ","구리남양주","1","출구","1","TCS","00","한국도로공사","1","개방식",5934,77,77,59,8,499,6654
"2023-09-28","062 ","구리남양주","1","출구","2","hi-pass","00","한국도로공사","1","개방식",88108,866,904,417,259,3685,94239
"2023-09-28","254 ","군자","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",3040,26,47,42,28,19,3202
"2023-09-28","254 ","군자","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",52206,451,686,359,367,1931,56000
"2023-09-28","254 ","군자","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2739,23,58,63,26,276,3185
"2023-09-28","254 ","군자","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",37274,409,488,332,326,1515,40344
"2023-09-28","215 ","군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",762,13,8,2,1,1,787
"2023-09-28","215 ","군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",11142,69,135,36,14,473,11869
"2023-09-28","215 ","군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",972,18,8,11,4,112,1125
"2023-09-28","215 ","군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",15621,140,149,57,60,576,16603
"2023-09-28","105 ","기흥","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",780,5,4,8,1,0,798
"2023-09-28","105 ","기흥","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12183,69,211,161,28,428,13080
"2023-09-28","105 ","기흥","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",613,6,5,7,2,64,697
"2023-09-28","105 ","기흥","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",14193,84,247,67,24,464,15079
"2023-09-28","528 ","기흥동탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",897,3,6,6,6,12,930
"2023-09-28","528 ","기흥동탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",16115,92,670,131,151,481,17640
"2023-09-28","528 ","기흥동탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",961,2,5,15,14,65,1062
"2023-09-28","528 ","기흥동탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12331,101,622,150,157,420,13781
"2023-09-28","068 ","김포","0","입구","1","TCS","00","한국도로공사","1","개방식",7595,64,78,39,25,611,8412
"2023-09-28","068 ","김포","0","입구","2","hi-pass","00","한국도로공사","1","개방식",85538,655,586,463,498,3733,91473
"2023-09-28","068 ","김포","1","출구","1","TCS","00","한국도로공사","1","개방식",7256,84,100,67,37,755,8299
"2023-09-28","068 ","김포","1","출구","2","hi-pass","00","한국도로공사","1","개방식",83106,674,609,462,453,3880,89184
"2023-09-28","742 ","남사진위","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1051,1,27,40,6,2,1127
"2023-09-28","742 ","남사진위","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",17171,96,225,191,59,387,18129
"2023-09-28","742 ","남사진위","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",416,3,18,27,6,37,507
"2023-09-28","742 ","남사진위","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",5231,118,178,231,62,177,5997
"2023-09-28","543 ","남안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1157,14,29,20,10,13,1243
"2023-09-28","543 ","남안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14038,210,152,221,225,454,15300
